condition,drugName,sentiment_score,sentiment_label
Depression,Bupropion,-0.05874999999999997,Neutral
Depression,Citalopram,-0.08285714285714287,Neutral
Depression,Cymbalta,-0.010081585081585073,Neutral
"Diabetes, Type 2",Liraglutide,-0.19062499999999996,Negative
High Blood Pressure,Atenolol,0.26944444444444443,Positive
Depression,Lexapro,0.17439393939393938,Positive
High Blood Pressure,Amlodipine,0.1223611111111111,Positive
"Diabetes, Type 2",Exenatide,-0.15499999999999997,Negative
Depression,Prozac,-0.09214285714285715,Neutral
Depression,Zoloft,0.22499999999999998,Positive
Depression,Sertraline,0.04270833333333334,Neutral
Depression,Venlafaxine,0.2035714285714286,Positive
"Diabetes, Type 2",Liraglutide,0.20125,Positive
Depression,Wellbutrin XL,0.11833333333333332,Positive
Depression,Effexor,-0.07249999999999998,Neutral
High Blood Pressure,Candesartan,0.0,Neutral
"Diabetes, Type 2",Victoza,0.18571428571428572,Positive
Depression,Zoloft,0.39999999999999997,Positive
High Blood Pressure,Amlodipine,0.1525,Positive
High Blood Pressure,Lisinopril,-0.10044642857142858,Negative
"Diabetes, Type 2",Pioglitazone,0.13000000000000003,Positive
Depression,Paxil,0.265,Positive
High Blood Pressure,Amlodipine,-0.11666666666666665,Negative
Depression,Wellbutrin,0.13673469387755102,Positive
Depression,Aripiprazole,-0.275,Negative
Depression,Cymbalta,0.2708333333333333,Positive
Depression,Wellbutrin,-0.045995670995670986,Neutral
"Diabetes, Type 2",Invokana,0.20249999999999999,Positive
Depression,Amitriptyline,0.07777777777777778,Neutral
Depression,Escitalopram,-0.16770833333333335,Negative
"Diabetes, Type 2",Dulaglutide,1.0,Positive
High Blood Pressure,Diltiazem,0.14952380952380953,Positive
Depression,Pristiq,-0.04000000000000001,Neutral
"Diabetes, Type 2",Trulicity,-0.21428571428571427,Negative
Depression,Venlafaxine,-0.05324675324675325,Neutral
Depression,Wellbutrin SR,-0.0159090909090909,Neutral
Depression,Venlafaxine,0.19999999999999998,Positive
High Blood Pressure,Olmesartan,0.0,Neutral
Depression,Venlafaxine,-0.07777777777777777,Neutral
High Blood Pressure,Terazosin,0.33,Positive
Depression,Fluoxetine,-0.43333333333333335,Negative
Depression,Parnate,-0.5333333333333333,Negative
High Blood Pressure,Fosinopril,0.3683333333333333,Positive
"Diabetes, Type 2",Trulicity,-1.0,Negative
High Blood Pressure,Hydralazine,0.22999999999999998,Positive
Depression,Desvenlafaxine,-0.012500000000000011,Neutral
Depression,Pristiq,0.06607142857142857,Neutral
Depression,Lexapro,0.04621212121212123,Neutral
Depression,Prozac,0.0,Neutral
High Blood Pressure,Tekturna,0.6,Positive
Depression,Venlafaxine,0.016666666666666673,Neutral
"Diabetes, Type 2",Dulaglutide,-0.0925,Neutral
Depression,Duloxetine,0.08333333333333333,Neutral
Depression,Zoloft,-0.07500000000000001,Neutral
Depression,Vortioxetine,0.0956845238095238,Neutral
Depression,Prozac,0.14545454545454548,Positive
Depression,Sertraline,0.14583333333333334,Positive
Depression,Pristiq,0.1616391184573003,Positive
High Blood Pressure,Atenolol,0.13244949494949496,Positive
Depression,Fluoxetine / olanzapine,0.1912247474747475,Positive
Depression,Bupropion,0.012,Neutral
Depression,Lexapro,-0.03166666666666666,Neutral
Depression,Sertraline,0.09447619047619046,Neutral
Depression,Prozac,0.425,Positive
"Diabetes, Type 2",Trulicity,0.0334733893557423,Neutral
Depression,Pristiq,0.25,Positive
High Blood Pressure,Amlodipine,-0.017499999999999967,Neutral
Depression,Bupropion,0.0,Neutral
Depression,Wellbutrin XL,0.07500000000000005,Neutral
Depression,Fluoxetine,0.15000000000000002,Positive
Depression,Venlafaxine,0.1125,Positive
High Blood Pressure,Metoprolol,-0.0355,Neutral
Depression,Tranylcypromine,0.13358585858585859,Positive
High Blood Pressure,Clonidine,0.0,Neutral
High Blood Pressure,Lisinopril,0.33,Positive
"Diabetes, Type 2",Invokana,-0.03916666666666666,Neutral
Depression,Vortioxetine,0.13333333333333333,Positive
Depression,Venlafaxine,0.23735795454545455,Positive
Depression,Provigil,0.39999999999999997,Positive
Depression,Cymbalta,0.0471590909090909,Neutral
High Blood Pressure,Hydralazine,-0.13962962962962963,Negative
Depression,Paxil,-0.19999999999999998,Negative
Depression,Bupropion,-0.15795454545454546,Negative
Depression,Wellbutrin,-0.09,Neutral
"Diabetes, Type 2",Exenatide,0.05714285714285714,Neutral
Depression,Wellbutrin,0.20226239669421486,Positive
Depression,Phenelzine,0.15666666666666668,Positive
Depression,Venlafaxine,0.06666666666666668,Neutral
Depression,Escitalopram,-0.03161157024793388,Neutral
Depression,Sertraline,-0.5499999999999999,Negative
Depression,Mirtazapine,0.10833333333333334,Positive
Depression,Lamotrigine,-0.11547619047619048,Negative
Depression,Abilify,-0.4,Negative
Depression,Trintellix,0.4,Positive
Depression,Sertraline,-0.175,Negative
Depression,Fluoxetine,0.5,Positive
High Blood Pressure,Diovan HCT,0.11690476190476191,Positive
"Diabetes, Type 2",Onglyza,-0.04,Neutral
High Blood Pressure,Nebivolol,0.08063636363636364,Neutral
"Diabetes, Type 2",Canagliflozin,-0.10119047619047619,Negative
High Blood Pressure,Diltiazem,0.1865079365079365,Positive
Depression,Desvenlafaxine,-0.055952380952380955,Neutral
Depression,Remeron,0.3050925925925926,Positive
"Diabetes, Type 2",Trulicity,0.06969696969696969,Neutral
Depression,Paroxetine,0.010714285714285721,Neutral
"Diabetes, Type 2",Canagliflozin,-0.2,Negative
Depression,Duloxetine,-0.10104166666666665,Negative
Depression,Sertraline,0.37857142857142856,Positive
Depression,Venlafaxine,-0.18333333333333335,Negative
Depression,Zoloft,0.0,Neutral
High Blood Pressure,Eplerenone,0.0,Neutral
"Diabetes, Type 2",Insulin lispro,0.09999999999999999,Neutral
Depression,Fetzima,-0.24,Negative
Depression,Vilazodone,0.23839285714285716,Positive
High Blood Pressure,Azilsartan medoxomil / chlorthalidone,0.14166666666666666,Positive
"Diabetes, Type 2",Bydureon,0.05189393939393939,Neutral
Depression,Effexor,-0.22993506493506494,Negative
High Blood Pressure,Hydrochlorothiazide / losartan,0.0,Neutral
Depression,Effexor,0.22,Positive
High Blood Pressure,Amlodipine,-0.528125,Negative
Depression,Lamotrigine,0.19,Positive
High Blood Pressure,Verelan PM,0.41,Positive
Depression,Abilify,0.10126262626262626,Positive
Depression,Paroxetine,-0.25000000000000006,Negative
Depression,Bupropion,0.31875,Positive
"Diabetes, Type 2",Glucophage,0.2375,Positive
Depression,Fluoxetine,-0.033796296296296297,Neutral
High Blood Pressure,Norvasc,0.25,Positive
Depression,Citalopram,0.3,Positive
Depression,Bupropion,-0.029999999999999978,Neutral
Depression,Mirtazapine,0.22777777777777777,Positive
Depression,Venlafaxine,0.25,Positive
"Diabetes, Type 2",Metformin,-0.01734693877551018,Neutral
Depression,Vilazodone,0.1425162337662338,Positive
Depression,Imipramine,0.19523809523809527,Positive
Depression,Trazodone,-0.033611111111111105,Neutral
Depression,Duloxetine,-0.3,Negative
High Blood Pressure,Amlodipine,0.65,Positive
High Blood Pressure,Lisinopril,0.0,Neutral
Depression,Quetiapine,0.55,Positive
Depression,L-methylfolate,-0.02749999999999999,Neutral
Depression,Vortioxetine,0.08866666666666669,Neutral
Depression,Pristiq,0.1875,Positive
"Diabetes, Type 2",Dulaglutide,-0.14555444555444555,Negative
"Diabetes, Type 2",Canagliflozin,0.3375,Positive
Depression,Wellbutrin XL,-0.12343749999999999,Negative
Depression,Wellbutrin,0.5541666666666667,Positive
Depression,Citalopram,0.13333333333333333,Positive
Depression,Citalopram,0.04999999999999999,Neutral
High Blood Pressure,Methyldopa,0.033333333333333326,Neutral
Depression,Prozac,0.07,Neutral
High Blood Pressure,Diovan,0.12444444444444445,Positive
Depression,Cymbalta,-0.12348484848484848,Negative
Depression,Prozac,0.2595833333333334,Positive
Depression,Pristiq,0.1,Neutral
High Blood Pressure,Edarbi,0.06666666666666667,Neutral
Depression,Effexor XR,-0.2136363636363636,Negative
High Blood Pressure,Hydrochlorothiazide / lisinopril,0.15975,Positive
Depression,Vortioxetine,0.02070707070707071,Neutral
High Blood Pressure,Diovan,0.125,Positive
Depression,Cymbalta,0.0,Neutral
Depression,Bupropion,0.045,Neutral
Depression,Escitalopram,-0.16666666666666666,Negative
Depression,Desvenlafaxine,0.19333333333333333,Positive
Depression,Sertraline,-0.1729166666666667,Negative
Depression,Wellbutrin,0.8,Positive
Depression,Trintellix,0.052272727272727276,Neutral
Depression,Nuvigil,-0.009905372405372405,Neutral
Depression,Escitalopram,0.10000000000000002,Positive
High Blood Pressure,Atenolol,1.0,Positive
Depression,Lexapro,0.008333333333333328,Neutral
Depression,Vortioxetine,0.2333333333333333,Positive
High Blood Pressure,Bystolic,-0.4,Negative
Depression,Pristiq,0.01237373737373737,Neutral
"Diabetes, Type 2",Canagliflozin,0.14285714285714285,Positive
High Blood Pressure,Valsartan,0.4166666666666667,Positive
"Diabetes, Type 2",Glimepiride,-0.35555555555555557,Negative
Depression,Bupropion,0.25,Positive
Depression,Mirtazapine,0.21805555555555556,Positive
Depression,Escitalopram,0.24833333333333335,Positive
"Diabetes, Type 2",Dulaglutide,-0.3738095238095238,Negative
Depression,Prozac,0.0,Neutral
"Diabetes, Type 2",Trulicity,-0.06153846153846152,Neutral
Depression,Wellbutrin,0.19583333333333336,Positive
High Blood Pressure,Losartan,0.3,Positive
Depression,Prozac,0.046666666666666655,Neutral
High Blood Pressure,Norvasc,0.23750000000000002,Positive
Depression,Viibryd,0.03125,Neutral
Depression,Lexapro,-0.2363636363636363,Negative
Depression,Abilify,0.0,Neutral
Depression,Pristiq,0.5,Positive
Depression,Celexa,-0.01623376623376624,Neutral
Depression,Mirtazapine,-0.033333333333333326,Neutral
Depression,Lisdexamfetamine,0.07777777777777779,Neutral
High Blood Pressure,Valsartan,-0.6,Negative
Depression,St. john's wort,0.06499999999999999,Neutral
"Diabetes, Type 2",Invokana,0.20876623376623377,Positive
Depression,Effexor XR,-0.062499999999999986,Neutral
Depression,Vortioxetine,-0.25999999999999995,Negative
High Blood Pressure,Tribenzor,-0.10208333333333333,Negative
High Blood Pressure,Benicar,0.20833333333333337,Positive
Depression,Viibryd,0.3115340909090909,Positive
Depression,Trintellix,0.11000000000000003,Positive
"Diabetes, Type 2",Exenatide,-0.23666666666666664,Negative
High Blood Pressure,Metoprolol,0.0,Neutral
Depression,Bupropion,0.2416666666666667,Positive
"Diabetes, Type 2",Exenatide,0.17453703703703705,Positive
"Diabetes, Type 2",Canagliflozin,0.09333333333333337,Neutral
High Blood Pressure,Nebivolol,0.11499999999999999,Positive
"Diabetes, Type 2",Canagliflozin,0.0,Neutral
High Blood Pressure,Diovan,-0.25833333333333336,Negative
High Blood Pressure,Lotrel,0.0,Neutral
"Diabetes, Type 2",Bydureon,0.3166666666666667,Positive
"Diabetes, Type 2",Invokana,0.08104166666666666,Neutral
Depression,Amitriptyline,-0.28181818181818175,Negative
Depression,Pristiq,-0.01038961038961039,Neutral
"Diabetes, Type 2",Insulin glargine,0.3833333333333333,Positive
Depression,Desvenlafaxine,-0.10412946428571426,Negative
"Diabetes, Type 2",Exenatide,0.23095238095238094,Positive
"Diabetes, Type 2",Trulicity,0.21875,Positive
Depression,L-methylfolate,0.1107142857142857,Positive
Depression,Pristiq,0.25,Positive
Depression,Citalopram,-0.0011904761904761862,Neutral
Depression,Effexor XR,-0.040624999999999974,Neutral
Depression,Pristiq,0.1486914600550964,Positive
Depression,Desvenlafaxine,0.25,Positive
Depression,Fluoxetine / olanzapine,0.29374999999999996,Positive
Depression,Fluoxetine,0.26076423576423574,Positive
Depression,Prozac,0.8,Positive
Depression,Escitalopram,0.03357142857142861,Neutral
"Diabetes, Type 2",Sitagliptin,-0.5,Negative
Depression,Venlafaxine,0.1875,Positive
"Diabetes, Type 2",Insulin glargine,0.11249999999999999,Positive
"Diabetes, Type 2",Jardiance,0.15,Positive
Depression,Cymbalta,-0.35,Negative
Depression,Escitalopram,-0.11249999999999999,Negative
Depression,Vortioxetine,0.05871212121212121,Neutral
Depression,Sertraline,0.14038461538461539,Positive
Depression,Sertraline,0.25555555555555554,Positive
"Diabetes, Type 2",Metformin,0.0,Neutral
Depression,Vortioxetine,0.21333333333333332,Positive
Depression,Duloxetine,0.14523809523809522,Positive
Depression,Sertraline,0.22083333333333333,Positive
Depression,Wellbutrin XL,-0.09000000000000001,Neutral
Depression,Sertraline,-0.07485795454545453,Neutral
High Blood Pressure,Perindopril,-0.375,Negative
Depression,Levomilnacipran,0.39999999999999997,Positive
Depression,Vortioxetine,-0.007499999999999995,Neutral
"Diabetes, Type 2",Novolog,-0.046060606060606024,Neutral
"Diabetes, Type 2",Dulaglutide,-0.2,Negative
Depression,Escitalopram,0.15763888888888888,Positive
Depression,Wellbutrin,-0.08749999999999997,Neutral
Depression,Bupropion,0.18076923076923082,Positive
Depression,Alprazolam,0.5,Positive
Depression,Desvenlafaxine,-0.20714285714285716,Negative
Depression,Paroxetine,-0.05892857142857142,Neutral
Depression,Celexa,0.041666666666666664,Neutral
Depression,Zoloft,0.00024509803921568215,Neutral
Depression,Pristiq,0.05714285714285715,Neutral
Depression,Lexapro,-0.015384615384615373,Neutral
Depression,Vortioxetine,-0.09999999999999999,Neutral
Depression,Venlafaxine,-0.16666666666666666,Negative
Depression,Vortioxetine,-0.012857142857142878,Neutral
Depression,Fluoxetine,-0.049999999999999996,Neutral
Depression,Bupropion,-0.039999999999999994,Neutral
Depression,Paroxetine,0.22916666666666669,Positive
Depression,Vortioxetine,0.10447530864197531,Positive
Depression,Paroxetine,-0.016666666666666663,Neutral
Depression,Viibryd,0.25,Positive
Depression,Paroxetine,-0.04749999999999997,Neutral
Depression,Mirtazapine,0.08666666666666667,Neutral
Depression,Bupropion,0.33749999999999997,Positive
Depression,Citalopram,0.1965909090909091,Positive
"Diabetes, Type 2",Glimepiride,0.08071428571428572,Neutral
Depression,Duloxetine,-0.4166666666666667,Negative
Depression,Venlafaxine,0.03598484848484848,Neutral
Depression,Alprazolam,-0.060416666666666674,Neutral
Depression,Aripiprazole,0.15133928571428573,Positive
High Blood Pressure,Losartan,-0.05833333333333329,Neutral
Depression,Desvenlafaxine,-0.14,Negative
Depression,Cymbalta,0.030753968253968245,Neutral
Depression,Pristiq,-0.5,Negative
"Diabetes, Type 2",Victoza,-0.0035714285714285726,Neutral
Depression,Zoloft,-0.00999999999999996,Neutral
Depression,Paxil,0.08749999999999998,Neutral
Depression,Effexor,0.05133928571428571,Neutral
High Blood Pressure,Hydrochlorothiazide,-0.0633333333333333,Neutral
Depression,Lexapro,-0.1508928571428571,Negative
"Diabetes, Type 2",Canagliflozin,-0.04166666666666665,Neutral
"Diabetes, Type 2",Liraglutide,0.12222222222222223,Positive
Depression,Mirtazapine,0.13825000000000004,Positive
Depression,Remeron,0.16904761904761906,Positive
Depression,Viibryd,-0.2437499999999999,Negative
Depression,Cymbalta,-0.4035714285714285,Negative
Depression,Wellbutrin XL,0.002083333333333335,Neutral
Depression,Desvenlafaxine,0.0,Neutral
Depression,Effexor,-0.05535714285714285,Neutral
Depression,Venlafaxine,0.06818181818181818,Neutral
Depression,Zoloft,0.39999999999999997,Positive
High Blood Pressure,Nebivolol,0.2866666666666667,Positive
High Blood Pressure,Prinivil,0.2833333333333334,Positive
Depression,Cymbalta,0.11000000000000003,Positive
"Diabetes, Type 2",Exenatide,0.25,Positive
Depression,L-methylfolate,0.007250000000000001,Neutral
High Blood Pressure,Metoprolol,-0.08452380952380954,Neutral
Depression,Celexa,0.036405261405261416,Neutral
Depression,Aripiprazole,0.025000000000000022,Neutral
"Diabetes, Type 2",Kazano,0.0,Neutral
Depression,Citalopram,0.09725000000000003,Neutral
High Blood Pressure,Nebivolol,-0.036250000000000004,Neutral
Depression,Lexapro,0.15999999999999998,Positive
Depression,Xanax,0.01944444444444443,Neutral
Depression,Paroxetine,0.0,Neutral
High Blood Pressure,Nebivolol,0.20933333333333337,Positive
Depression,Bupropion,0.3654545454545455,Positive
Depression,Duloxetine,-0.133030303030303,Negative
High Blood Pressure,Verapamil,0.01726190476190475,Neutral
Depression,Citalopram,0.14166666666666666,Positive
High Blood Pressure,Ramipril,0.15,Positive
Depression,Pristiq,-0.1,Neutral
Depression,Viibryd,0.10476190476190474,Positive
High Blood Pressure,Lisinopril,0.41374999999999995,Positive
Depression,Venlafaxine,0.35,Positive
High Blood Pressure,Lisinopril,-0.05624999999999998,Neutral
Depression,Phenelzine,-0.16666666666666666,Negative
Depression,Remeron,0.65,Positive
High Blood Pressure,Cozaar,-0.03333333333333335,Neutral
Depression,Desvenlafaxine,0.2215909090909091,Positive
"Diabetes, Type 2",Januvia,0.24608843537414965,Positive
High Blood Pressure,Losartan,0.0,Neutral
Depression,Escitalopram,-0.14821428571428572,Negative
Depression,Bupropion,0.016025641025641028,Neutral
Depression,Fluoxetine,0.15000000000000002,Positive
Depression,Effexor,0.2628787878787879,Positive
High Blood Pressure,Hydrochlorothiazide,-0.04999999999999999,Neutral
"Diabetes, Type 2",Tradjenta,0.003333333333333363,Neutral
Depression,Selegiline,0.1326388888888889,Positive
High Blood Pressure,Ziac,-0.1842857142857143,Negative
High Blood Pressure,Carvedilol,0.049999999999999996,Neutral
Depression,Trintellix,0.13958333333333334,Positive
